,atqui,aut,autem,certe,ceu,confestim,cum,dehinc,deinceps,demum,denique,enim,ergo,eciam,exinde,forsan,forsitan,fortassis,ideo,igitur,ita,itaque,iterum,mox,multotiens,nam,namque,nempe,nimirum,puta,quando,quemadmodum,quia,quidem,quippe,quod,quoniam,quoque,praecipue,rursum,rursus,sane,scilicet,saepe,sic,sicut,siquidem,tamquam,ut,utique,uelut,ueluti,uero,uidelicet
932,0.0,0.29235267310234303,0.38005847503304596,0.0,0.0,0.0,0.08770580193070292,0.0,0.0,0.0,0.0,0.3215879404125773,0.0,0.11694106924093722,0.029235267310234306,0.0,0.0,0.029235267310234306,0.0,0.05847053462046861,0.14617633655117152,0.0,0.0,0.0,0.0,0.029235267310234306,0.0,0.0,0.0,0.0,0.05847053462046861,0.05847053462046861,0.17541160386140583,0.4677642769637489,0.0,0.38005847503304596,0.0,0.14617633655117152,0.0,0.05847053462046861,0.0,0.0,0.0,0.0,0.029235267310234306,0.35082320772281167,0.0,0.08770580193070292,0.05847053462046861,0.11694106924093722,0.029235267310234306,0.029235267310234306,0.20464687117164013,0.0
933,0.0,0.2356214712721844,0.5497834329684302,0.0,0.0,0.0,0.052360326949374314,0.0,0.0,0.0,0.0,0.26180163474687157,0.0,0.07854049042406147,0.026180163474687157,0.0,0.0,0.0,0.0,0.052360326949374314,0.13090081737343578,0.0,0.0,0.0,0.0,0.026180163474687157,0.0,0.0,0.0,0.0,0.052360326949374314,0.07854049042406147,0.13090081737343578,0.5497834329684302,0.0,0.3141619616962459,0.0,0.13090081737343578,0.0,0.026180163474687157,0.0,0.0,0.0,0.0,0.052360326949374314,0.2356214712721844,0.0,0.052360326949374314,0.07854049042406147,0.10472065389874863,0.026180163474687157,0.052360326949374314,0.13090081737343578,0.0
934,0.0,0.41712296909012897,0.687026066736683,0.0,0.0,0.0,0.04907329048119165,0.0,0.0,0.0,0.0,0.3435130333683415,0.12268322620297911,0.07360993572178746,0.0,0.0,0.0,0.0,0.0,0.024536645240595824,0.04907329048119165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07360993572178746,0.024536645240595824,0.12268322620297911,0.29443974288714986,0.0,0.2208298071653624,0.0,0.04907329048119165,0.0,0.04907329048119165,0.0,0.0,0.024536645240595824,0.0,0.04907329048119165,0.12268322620297911,0.0,0.0,0.17175651668417075,0.024536645240595824,0.0,0.0,0.024536645240595824,0.0
935,0.0,0.17322275745038243,0.5939065969727398,0.0,0.0,0.0,0.04949221641439498,0.0,0.0,0.0,0.0,0.24746108207197492,0.0,0.07423832462159248,0.02474610820719749,0.0,0.0,0.0,0.0,0.04949221641439498,0.09898443282878996,0.0,0.0,0.0,0.0,0.02474610820719749,0.0,0.0,0.0,0.0,0.04949221641439498,0.09898443282878996,0.12373054103598746,0.5691604887655424,0.0,0.2722071902791724,0.0,0.12373054103598746,0.0,0.04949221641439498,0.0,0.0,0.0,0.0,0.07423832462159248,0.22271497386477743,0.0,0.04949221641439498,0.07423832462159248,0.09898443282878996,0.02474610820719749,0.04949221641439498,0.12373054103598746,0.0
936,0.0,0.1656573904806429,0.43070921524967154,0.0,0.0,0.03313147809612858,0.13252591238451433,0.0,0.0,0.0,0.0,0.43070921524967154,0.0,0.2981833028651572,0.0,0.0,0.0,0.03313147809612858,0.03313147809612858,0.0,0.13252591238451433,0.0,0.0,0.0,0.0,0.03313147809612858,0.0,0.0,0.0,0.0,0.0,0.03313147809612858,0.09939443428838575,0.3313147809612858,0.0,0.397577737153543,0.0,0.06626295619225717,0.0,0.03313147809612858,0.0,0.0,0.0,0.0,0.03313147809612858,0.3313147809612858,0.0,0.1987888685767715,0.09939443428838575,0.03313147809612858,0.0,0.0,0.1656573904806429,0.0
937,0.0,0.44620294201490196,0.4674507011584687,0.02124775914356676,0.0,0.0,0.02124775914356676,0.0,0.02124775914356676,0.0,0.0,0.44620294201490196,0.04249551828713352,0.08499103657426704,0.0,0.0,0.0,0.0,0.0,0.16998207314853409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374327743070028,0.0,0.12748655486140056,0.33996414629706817,0.0,0.4037074237277684,0.04249551828713352,0.1062387957178338,0.0,0.08499103657426704,0.0,0.0,0.0,0.0,0.02124775914356676,0.08499103657426704,0.0,0.06374327743070028,0.06374327743070028,0.08499103657426704,0.0,0.0,0.04249551828713352,0.0
938,0.0,0.31735648263102806,0.6347129652620561,0.0,0.0,0.0,0.0488240742509274,0.0,0.0,0.0,0.0,0.34176851975649175,0.0,0.14647222275278218,0.0,0.0,0.0,0.0244120371254637,0.0,0.0488240742509274,0.07323611137639109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976481485018548,0.07323611137639109,0.24412037125463698,0.3661805568819555,0.0,0.17088425987824588,0.0,0.0976481485018548,0.0,0.0,0.0,0.0,0.0244120371254637,0.0,0.0976481485018548,0.0976481485018548,0.0,0.0,0.2685324083801007,0.07323611137639109,0.0,0.0488240742509274,0.0244120371254637,0.0
939,0.0,0.14586499149789456,0.6876492456329315,0.0,0.0,0.0,0.06251356778481196,0.0,0.0,0.0,0.0,0.20837855928270652,0.0,0.04167571185654131,0.020837855928270654,0.0,0.0,0.0,0.0,0.08335142371308261,0.10418927964135326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167571185654131,0.08335142371308261,0.06251356778481196,0.5626221100633076,0.0,0.18754070335443587,0.0,0.08335142371308261,0.0,0.04167571185654131,0.020837855928270654,0.0,0.0,0.0,0.06251356778481196,0.18754070335443587,0.0,0.020837855928270654,0.06251356778481196,0.08335142371308261,0.0,0.06251356778481196,0.10418927964135326,0.0
940,0.0,0.5398832215655138,0.4627570470561547,0.0,0.0,0.02570872483645304,0.10283489934581216,0.0,0.0,0.0,0.0,0.41133959738324866,0.20566979869162433,0.10283489934581216,0.0,0.0,0.0,0.0,0.0,0.07712617450935913,0.05141744967290608,0.0,0.0,0.02570872483645304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141744967290608,0.23137852352807736,0.2827959732009835,0.0,0.2570872483645304,0.0,0.07712617450935913,0.0,0.02570872483645304,0.0,0.0,0.02570872483645304,0.0,0.05141744967290608,0.1799610738551713,0.0,0.02570872483645304,0.02570872483645304,0.07712617450935913,0.0,0.0,0.0,0.0
941,0.0,0.24963459176571862,0.3744518876485779,0.0,0.0,0.0,0.09361297191214447,0.0,0.0,0.0,0.0,0.28083891573643344,0.0,0.2184302677950038,0.031204323970714827,0.0,0.0,0.031204323970714827,0.031204323970714827,0.062408647941429654,0.09361297191214447,0.0,0.0,0.0,0.0,0.031204323970714827,0.0,0.0,0.0,0.0,0.031204323970714827,0.062408647941429654,0.2184302677950038,0.4368605355900076,0.0,0.4056562116192928,0.0,0.15602161985357413,0.0,0.031204323970714827,0.0,0.0,0.0,0.0,0.031204323970714827,0.3744518876485779,0.0,0.09361297191214447,0.062408647941429654,0.09361297191214447,0.031204323970714827,0.031204323970714827,0.2184302677950038,0.0
942,0.0,0.3144854510165755,0.6813851438692469,0.0,0.0,0.0,0.052414241836095915,0.0,0.0,0.0,0.0,0.3931068137707194,0.15724272550828775,0.052414241836095915,0.0,0.0,0.0,0.0,0.0,0.07862136275414387,0.052414241836095915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482848367219183,0.026207120918047958,0.10482848367219183,0.23586408826243163,0.0,0.36689969285267143,0.026207120918047958,0.026207120918047958,0.0,0.052414241836095915,0.0,0.0,0.0,0.0,0.052414241836095915,0.10482848367219183,0.026207120918047958,0.0,0.10482848367219183,0.026207120918047958,0.0,0.0,0.0,0.0
943,0.0,0.06614507468522113,0.7441320902087377,0.0,0.0,0.0,0.016536268671305282,0.0,0.0,0.0,0.0,0.13229014937044226,0.016536268671305282,0.11575388069913699,0.0,0.0,0.0,0.0,0.0,0.09921761202783169,0.0,0.033072537342610564,0.0,0.0,0.0,0.016536268671305282,0.016536268671305282,0.0,0.0,0.0,0.033072537342610564,0.0,0.06614507468522113,0.39687044811132677,0.0,0.39687044811132677,0.0,0.2149714927269687,0.0,0.049608806013915846,0.0,0.0,0.049608806013915846,0.0,0.033072537342610564,0.049608806013915846,0.0,0.016536268671305282,0.0,0.016536268671305282,0.0,0.033072537342610564,0.14882641804174754,0.0
944,0.0,0.1634996425534681,0.560570203040462,0.0,0.0,0.0,0.023357091793352585,0.0,0.0,0.0,0.0,0.4437847440736991,0.0,0.11678545896676293,0.0,0.0,0.0,0.023357091793352585,0.0,0.1401425507601155,0.023357091793352585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401425507601155,0.04671418358670517,0.1634996425534681,0.39707056048699396,0.0,0.37371346869364136,0.023357091793352585,0.09342836717341034,0.0,0.023357091793352585,0.0,0.0,0.0,0.0,0.11678545896676293,0.07007127538005775,0.0,0.0,0.18685673434682068,0.11678545896676293,0.0,0.04671418358670517,0.04671418358670517,0.0
945,0.0,0.10987463131972675,0.8057472963446628,0.0,0.0,0.0,0.05493731565986337,0.0,0.0,0.0,0.0,0.23806170119274128,0.07324975421315116,0.03662487710657558,0.0,0.0,0.0,0.0,0.0,0.09156219276643895,0.05493731565986337,0.0,0.0,0.0,0.0,0.01831243855328779,0.0,0.0,0.0,0.0,0.03662487710657558,0.03662487710657558,0.16481194697959012,0.3662487710657558,0.0,0.2014368240861657,0.0,0.05493731565986337,0.0,0.01831243855328779,0.01831243855328779,0.0,0.0,0.0,0.05493731565986337,0.2014368240861657,0.0,0.0,0.01831243855328779,0.0,0.0,0.05493731565986337,0.07324975421315116,0.0
946,0.0,0.37639245258363757,0.5645886788754564,0.0,0.0,0.0,0.16467169800534145,0.0,0.0,0.0,0.0,0.37639245258363757,0.023524528286477348,0.11762264143238674,0.0,0.0,0.0,0.0,0.023524528286477348,0.1411471697188641,0.0,0.0,0.0,0.023524528286477348,0.0,0.023524528286477348,0.0,0.0,0.0,0.0,0.023524528286477348,0.0,0.11762264143238674,0.37639245258363757,0.0,0.3293433960106829,0.0,0.047049056572954696,0.0,0.09409811314590939,0.0,0.0,0.0,0.0,0.023524528286477348,0.09409811314590939,0.0,0.0,0.16467169800534145,0.047049056572954696,0.0,0.023524528286477348,0.1411471697188641,0.0
947,0.0,0.03213291960680524,0.7390571509565205,0.0,0.0,0.0,0.01606645980340262,0.0,0.0,0.0,0.0,0.11246521862381834,0.01606645980340262,0.11246521862381834,0.0,0.0,0.0,0.0,0.0,0.09639875882041571,0.0,0.03213291960680524,0.0,0.0,0.0,0.0,0.01606645980340262,0.0,0.0,0.0,0.03213291960680524,0.0,0.06426583921361048,0.4337944146918707,0.0,0.38559503528166283,0.0,0.20886397744423404,0.0,0.048199379410207854,0.0,0.0,0.048199379410207854,0.0,0.03213291960680524,0.048199379410207854,0.0,0.01606645980340262,0.01606645980340262,0.01606645980340262,0.0,0.03213291960680524,0.14459813823062356,0.0
948,0.0,0.19558791475163237,0.6112122335988511,0.0,0.0,0.0,0.04889697868790809,0.0,0.0,0.0,0.0,0.3178303614714026,0.0,0.14669093606372427,0.0,0.0,0.0,0.024448489343954046,0.0,0.07334546803186213,0.04889697868790809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09779395737581618,0.07334546803186213,0.19558791475163237,0.3667273401593107,0.0,0.3667273401593107,0.0,0.09779395737581618,0.0,0.0,0.0,0.0,0.0,0.0,0.14669093606372427,0.07334546803186213,0.0,0.0,0.29338187212744854,0.07334546803186213,0.0,0.04889697868790809,0.04889697868790809,0.0
