,Translator,Work,atqui,aut,autem,certe,ceu,confestim,cum,dehinc,deinceps,demum,denique,enim,ergo,eciam,exinde,forsan,forsitan,fortassis,ideo,igitur,ita,itaque,iterum,mox,multotiens,nam,namque,nempe,nimirum,puta,quando,quemadmodum,quia,quidem,quippe,quod,quoniam,quoque,praecipue,rursum,rursus,sane,scilicet,saepe,sic,sicut,siquidem,tamquam,ut,utique,uelut,ueluti,uero,uidelicet
772,Jam,Anim,0.0,0.3251785143548205,0.6845863460101483,0.01711465865025371,0.0,0.0,0.17114658650253708,0.0,0.0,0.0,0.0,0.29094919705431305,0.01711465865025371,0.01711465865025371,0.0,0.0,0.0,0.0,0.0,0.17114658650253708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765224903055816,0.0,0.29094919705431305,0.11980261055177596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01711465865025371,0.08557329325126854,0.0,0.0,0.1540319278522834,0.06845863460101484,0.0,0.0,0.06845863460101484,0.0
773,Jam,Anim,0.0,0.3189464603722503,0.6910506641398756,0.0,0.0,0.0,0.1063154867907501,0.0,0.0,0.0,0.0,0.35438495596916697,0.0354384955969167,0.0354384955969167,0.0,0.0,0.0,0.01771924779845835,0.0,0.0708769911938334,0.0,0.05315774339537505,0.01771924779845835,0.0,0.0,0.0,0.0354384955969167,0.0,0.0,0.0,0.0,0.01771924779845835,0.05315774339537505,0.2480694691784169,0.0,0.2480694691784169,0.08859623899229174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08859623899229174,0.3189464603722503,0.0,0.0,0.1417539823876668,0.0,0.0,0.0,0.08859623899229174,0.0
774,Jam,Anim,0.0,0.41995538211085015,0.7174237777727024,0.0,0.0,0.0,0.12248698644899797,0.0,0.0,0.0,0.0,0.27997025474056675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749070460642712,0.0,0.0,0.034996281842570844,0.017498140921285422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017498140921285422,0.27997025474056675,0.0,0.19247955013413967,0.05249442276385627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749070460642712,0.24497397289799594,0.0,0.05249442276385627,0.06999256368514169,0.06999256368514169,0.0,0.0,0.08749070460642712,0.0
775,Jam,Anim,0.0,0.268888864980301,0.7642104583650661,0.0,0.0,0.0,0.099064318676953,0.0,0.0,0.0,0.0,0.325497047081417,0.014152045525279001,0.0,0.0,0.0,0.0,0.0,0.0,0.14152045525279,0.0,0.0,0.0,0.0,0.0,0.0,0.014152045525279001,0.0,0.0,0.0,0.0,0.0,0.014152045525279001,0.325497047081417,0.0,0.268888864980301,0.070760227626395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014152045525279001,0.084912273151674,0.0,0.042456136575837,0.056608182101116004,0.042456136575837,0.0,0.0,0.099064318676953,0.0
776,Myst,1,0.0,0.0,0.775293163710206,0.0,0.0,0.0,0.06645369974658907,0.0,0.0,0.0,0.0,0.044302466497726053,0.0,0.022151233248863027,0.0,0.0,0.0,0.0,0.0,0.022151233248863027,0.022151233248863027,0.08860493299545211,0.022151233248863027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645369974658907,0.4430246649772605,0.0,0.2658147989863563,0.11075616624431513,0.0,0.0,0.044302466497726053,0.0,0.0,0.022151233248863027,0.0,0.0,0.022151233248863027,0.0,0.0,0.31011726548408236,0.0,0.0,0.0,0.0,0.0
777,Myst,1,0.0,0.06632365324280728,0.7516680700851492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11053942207134547,0.044215768828538185,0.0,0.0,0.0,0.0,0.0,0.0,0.13264730648561457,0.044215768828538185,0.044215768828538185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044215768828538185,0.0,0.022107884414269093,0.5305892259424583,0.0,0.26529461297122914,0.11053942207134547,0.0,0.0,0.08843153765707637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022107884414269093,0.13264730648561457,0.044215768828538185,0.0,0.0,0.022107884414269093,0.0
778,Myst,1,0.0,0.0,0.8144011366375091,0.0,0.0,0.0,0.1404139890754326,0.0,0.0,0.0,0.0,0.02808279781508652,0.02808279781508652,0.05616559563017304,0.0,0.0,0.0,0.0,0.0,0.1404139890754326,0.05616559563017304,0.08424839344525956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05616559563017304,0.0,0.02808279781508652,0.4212419672262978,0.0,0.11233119126034607,0.1684967868905191,0.0,0.0,0.19657958470560563,0.0,0.0,0.05616559563017304,0.0,0.0,0.0,0.0,0.0,0.08424839344525956,0.05616559563017304,0.0,0.0,0.08424839344525956,0.02808279781508652
779,Myst,1,0.0,0.0,0.8333185708760327,0.0,0.0,0.0,0.05952275506257376,0.0,0.02976137753128688,0.0,0.0,0.05952275506257376,0.05952275506257376,0.0,0.0,0.0,0.0,0.0,0.0,0.1785682651877213,0.02976137753128688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785239778158193,0.0,0.08928413259386064,0.3273751528441557,0.0,0.0,0.1488068876564344,0.0,0.0,0.02976137753128688,0.0,0.02976137753128688,0.0,0.0,0.0,0.20832964271900817,0.05952275506257376,0.0,0.0,0.0,0.05952275506257376
780,Myst,1,0.0,0.0,0.6860840306195224,0.0,0.0,0.0,0.11434733843658705,0.0,0.0,0.0,0.0,0.11434733843658705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860840306195223,0.13721680612390447,0.06860840306195223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259977568083004,0.0,0.3430420153097612,0.045738935374634825,0.0,0.0,0.11434733843658705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25156414456049153,0.0,0.0,0.0,0.045738935374634825,0.0
781,Myst,3,0.0,0.4372154471243683,0.5204945799099623,0.0,0.0,0.0,0.06245934958919547,0.0,0.0,0.0,0.0,0.3955758807315713,0.08327913278559396,0.10409891598199245,0.0,0.0,0.0,0.0,0.02081978319639849,0.1665582655711879,0.0,0.0,0.0,0.02081978319639849,0.0,0.0,0.0,0.0,0.0,0.0,0.02081978319639849,0.0,0.06245934958919547,0.4163956639279698,0.0,0.31229674794597734,0.0,0.06245934958919547,0.0,0.10409891598199245,0.0,0.0,0.0,0.0,0.02081978319639849,0.14573848237478942,0.0,0.0,0.08327913278559396,0.04163956639279698,0.0,0.0,0.10409891598199245,0.0
782,Myst,3,0.0,0.11162911443718952,0.6139601294045424,0.0,0.0,0.0,0.2790727860929738,0.0,0.0,0.0,0.0,0.33488734331156855,0.05581455721859476,0.08372183582789214,0.0,0.0,0.0,0.0,0.0,0.11162911443718952,0.02790727860929738,0.0,0.0,0.0,0.0,0.02790727860929738,0.0,0.0,0.0,0.0,0.08372183582789214,0.02790727860929738,0.22325822887437904,0.22325822887437904,0.0,0.5023310149673528,0.02790727860929738,0.05581455721859476,0.0,0.0,0.0,0.0,0.0,0.0,0.02790727860929738,0.08372183582789214,0.02790727860929738,0.0,0.1395363930464869,0.05581455721859476,0.0,0.02790727860929738,0.02790727860929738,0.0
783,Myst,3,0.0,0.46286426027739114,0.6090319214176199,0.0,0.0,0.0,0.04872255371340959,0.0,0.0,0.0,0.0,0.43850298342068633,0.12180638428352399,0.024361276856704795,0.0,0.0,0.0,0.0,0.0,0.024361276856704795,0.07308383057011439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07308383057011439,0.024361276856704795,0.09744510742681918,0.29233532228045755,0.0,0.24361276856704797,0.0,0.04872255371340959,0.0,0.04872255371340959,0.0,0.0,0.024361276856704795,0.0,0.04872255371340959,0.12180638428352399,0.0,0.0,0.12180638428352399,0.024361276856704795,0.0,0.0,0.024361276856704795,0.0
784,Myst,3,0.0,0.20481010138216313,0.5916736262151379,0.0,0.0,0.0,0.022756677931351457,0.0,0.0,0.0,0.0,0.34135016897027187,0.0,0.15929674551946021,0.0,0.0,0.0,0.022756677931351457,0.0,0.11378338965675729,0.022756677931351457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11378338965675729,0.045513355862702914,0.18205342345081166,0.3868635248329748,0.0,0.3868635248329748,0.022756677931351457,0.09102671172540583,0.0,0.022756677931351457,0.0,0.0,0.0,0.0,0.11378338965675729,0.045513355862702914,0.0,0.0,0.25032345724486604,0.11378338965675729,0.0,0.045513355862702914,0.045513355862702914,0.0
